_start,_stop,_time,G_A_100-200_Vermogen_W,IoT_lokaal_Vermogen_W,PV_IoT_Vermogen_W,G_o_total_Vermogen_kW,G_OB_VermogenL1_kW,G_OB_VermogenL2_kW,G_OB_VermogenL3_kW,Lemcko_Afname_kW,Lemcko_Pvproductie_kW,De_Reactor_Afname_W,De_Reactor_Productie_W,Penta_Afname_kW,Penta_Pvproductie_kW,Penta_WKKproductie_kW,AD_IDC_afname_W,AD_IDC_Pvproductie_W,GebA_300-500
units,units,units,W,W,W,kW,kW,kW,kW,kW,kW,W,W,kW,kW,kW,W,W,kW
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T16:45:00Z,22955.73222,60.26777778,52.44111111,71.18757323,2.201496599,1.60390411,0.059455782,,,795.9155556,-4,,,,21786.36444,-10.39777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T17:00:00Z,22889.32889,102.2811111,11.12666667,73.41489047,3.358231293,1.704557823,0.058367347,,,793.9833333,-4,,,,21479.45444,-87.19666667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T17:15:00Z,22703.41778,108.7977778,2.827777778,74.19449314,3.281020408,1.903197279,0.059183673,,,790.7377778,-4,,,,22491.08111,-107.04,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T17:30:00Z,22429.89444,109.1966667,-0.446666667,74.53256703,3.240068027,1.901428571,0.059863946,,,791.6022222,-4,,,,21324.65444,-9.764444444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T17:45:00Z,23300.02667,108.0111111,1,73.93422606,3.677142857,1.722380952,0.057619048,,,814.4166667,-4,,,,22355.02889,-5.5,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T18:00:00Z,24132.24222,108.0155556,1,75.98603172,3.667278912,1.678040541,0.057482993,,,866.0733333,-4,,,,21415.86556,-5.498888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T18:15:00Z,24437.99111,107.9911111,1,75.62229613,3.662312925,1.822108844,0.057142857,,,813.8955556,-4,,,,21765.23556,-5.517777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T18:30:00Z,23881.34889,108.0144444,1,73.32567617,3.660884354,1.708979592,0.058027211,,,807.3622222,-4,,,,22435.25889,-5.508888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T18:45:00Z,23691.09222,108.0066667,1,73.53613992,3.660340136,1.829251701,0.057027027,,,803.5,-4,,,,21064.26889,-5.498888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T19:00:00Z,23699.83889,108.0144444,1,75.05625467,3.207414966,2.104285714,0.057755102,,,800.7655556,-4,,,,22512.34,-5.506666667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T19:15:00Z,23530.93,107.9944444,1,76.30417758,3.671632653,1.661564626,0.057755102,,,797.39,-4,,,,20769.46778,-5.524444444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T19:30:00Z,24574.78556,108.0055556,1,73.91500751,4.192380952,2.020816327,0.055714286,,,801.5566667,-6.007777778,,,,21479.34,-5.508888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T19:45:00Z,23913.41333,108.0077778,1,73.47823754,3.209189189,1.766734694,0.057414966,,,798.2388889,-6.238888889,,,,20750.60778,-5.502222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T20:00:00Z,23603.46333,108.0255556,1,74.70264248,2.560410959,1.712040816,0.057142857,,,860.6655556,13.97444444,,,,21182.50889,-5.51,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T20:15:00Z,23611.59889,108.0166667,1,75.04516176,2.275442177,1.676054422,0.058503401,,,832.2688889,15.83666667,,,,21110.29222,-5.534444444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T20:30:00Z,23614.42556,108.4477778,1,100.5431681,2.053129252,1.846598639,0.059047619,,,811.6933333,21.28333333,,,,18667.54333,-5.527777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T20:45:00Z,23438.91556,108.5555556,1,114.1426091,1.924353741,2.46170068,0.059183673,,,800.2077778,108.6311111,,,,18511.79889,-5.516666667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T21:00:00Z,23293.98222,109.0222222,1,80.34593133,1.849121622,1.722653061,0.059251701,,,797.7111111,166.6022222,,,,17007.20444,-5.528888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T21:15:00Z,22276.27778,109.01,1,83.31356189,1.804761905,1.767635135,0.05829932,,,797.9355556,209.4444444,,,,18390.86778,-5.563333333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T21:30:00Z,23216.26444,109.0144444,1,74.83827978,1.774897959,1.548639456,0.059251701,,,798.15,238.38,,,,17737.71556,-5.544444444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T21:45:00Z,22492.06444,109.0166667,1,79.4035631,1.758979592,1.566530612,0.059459459,,,797.2655556,140.48,,,,18138.17556,-5.543333333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T22:00:00Z,22366.23778,109.0255556,1,78.7208438,1.791564626,1.807687075,0.059591837,,,846.3966667,150.72,,,,18588.83667,-5.514444444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T22:15:00Z,23246.19,109.03,1,79.85721048,1.826802721,1.610952381,0.059591837,,,855.1722222,203.8344444,,,,19006.10111,-5.501111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T22:30:00Z,22687.73526,109.0244716,1,76.11649115,1.726870748,1.635578231,0.059251701,,,805.6033333,309.2155556,,,,18415.24222,-5.508888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T22:45:00Z,22599.92,108.16,1,78.11069219,1.751768707,1.686462585,0.058843537,,,795.3088889,398.1177778,,,,17094.26667,-5.508888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T23:00:00Z,22286.72111,108.0322222,1,77.68817087,1.472040816,1.60585034,0.059251701,,,798.8811111,506.8766667,,,,17959.90556,-5.502222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T23:15:00Z,22165.31333,108.0744444,1,76.86616116,1.69,1.708707483,0.059319728,,,800.3144444,499.81,,,,17878.33333,-5.524444444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T23:30:00Z,22408.38778,108.2211111,1,78.61535203,2.335578231,1.474897959,0.05877551,,,795.0977778,368.0566667,,,,17061.30667,-5.522222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-26T23:45:00Z,23126.21556,108.6322222,1,80.24463451,2.176666667,1.545578231,0.058707483,,,801.0588889,397.8855556,,,,18064.73222,-5.51,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T00:00:00Z,22962.80556,111.0688889,1,75.85024313,2.101632653,1.584353741,0.059455782,,,826.8066667,305.6377778,,,,17717.6,-5.522222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T00:15:00Z,22617.27333,109.1744444,1,75.67023811,2.090816327,1.698231293,0.058979592,,,864.0522222,225.0833333,17.73508666,0.007146313,2.402184973,17282.80778,-5.538888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T00:30:00Z,22225.45222,109.0133333,1,82.20986726,2.06829932,1.648571429,0.058979592,,,814.4866667,186.8122222,18.38359061,0.006648784,3.131736681,18082.62667,-5.505555556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T00:45:00Z,22391.12556,108.81,1,77.8488758,1.942789116,1.324693878,0.058219178,,,805.5855556,228.8944444,17.29618328,0.007446735,2.275684202,17165.23889,-5.51,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T01:00:00Z,22925.33444,108.9977778,1,75.32487755,1.855492958,1.418450704,0.059090909,,,834.7844444,192.6322222,19.27893038,0.007936866,3.200562465,17989.29778,-5.504444444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T01:15:00Z,22981.81556,108.8266667,1,76.45090895,1.807142857,1.516394558,0.05877551,,,865.4488889,126.7155556,18.07195558,0.006413939,2.334752589,18043.02889,-5.393333333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T01:30:00Z,23255.50333,108.9577778,1,82.61254491,1.772108844,2.062312925,0.058835616,,,896.5255556,187.3022222,17.59729233,0.00581292,2.321802155,18222.95222,-5.501111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T01:45:00Z,22437.43111,108.8211111,1,76.23938705,1.751292517,1.57585034,0.058513514,,,1028.686667,272.4122222,18.43009782,0.007435852,3.096452496,18179.45,-5.5,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T02:00:00Z,22512.97,108.66,1,77.12022338,1.732993197,1.536394558,0.058150685,,,1323.808463,333.0477778,18.12783477,0.008733245,2.975052209,17933.63333,-5.502222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T02:15:00Z,22528.17556,108.0244444,1,76.70612823,2.04292517,1.647346939,0.057891156,,,1755.643333,457.1033333,19.72039997,0.008169392,4.002893546,17135.06556,-5.497777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T02:30:00Z,22677.67556,108.01,1,77.56453066,2.189659864,1.564693878,0.056598639,,,1539.408889,694.5788889,18.7819086,0.008768012,2.771977854,18266.75,-5.501111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T02:45:00Z,22057.82222,108.0166667,1,78.86821217,2.186054422,1.621156463,0.05755102,,,1599.054444,589.3466667,17.94321707,0.00742381,2.210926461,18048.24,-5.501111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T03:00:00Z,22101.51889,108.0088889,1,77.81549576,1.943877551,1.534693878,0.057142857,,,1646.978889,1049.014444,18.75889717,0.007289523,3.231143352,17743.65333,-5.498888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T03:15:00Z,22056.18222,108.0033333,1,74.14885748,1.830748299,1.401836735,0.057687075,,,1844.158889,1738.534444,21.70286012,0.006721967,4.279359006,18758.02556,-5.501111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T03:30:00Z,22632.96222,108.0088889,1,79.63784146,2.706054422,1.504217687,0.058367347,,,1877.515556,1860.608889,26.24507599,0.006848228,4.785037189,18466.97778,-5.5,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T03:45:00Z,23840.63333,107.9877778,1,87.88991365,4.940272109,1.591292517,0.058986486,,,1852.771111,1748.797778,25.31635887,0.007544038,3.989145711,17868.58778,-5.497777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T04:00:00Z,25415.19,107.9966667,1,94.82698718,5.706122449,1.360204082,6.321369863,,,1680.213333,1580.871111,25.13732987,0.00672478,3.903478404,19104.85444,-5.504444444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T04:15:00Z,27947.31889,108,1,97.86150241,5.804965986,1.634353741,7.287414966,,,2127.467778,1543.316667,80.2487552,0.012638817,4.960256437,18407.00222,-5.512222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T04:30:00Z,30217.05556,108.0133333,1,106.790481,5.654829932,1.528707483,7.21,,,2013.881111,1375.752222,80.68657976,0.009689237,4.622087856,22545.68667,-5.516666667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T04:45:00Z,31217.95667,107.9966667,1,103.9090266,5.29462585,1.845684932,7.182176871,,,1913.238889,1056.29,78.70847368,0.010405158,4.168916877,25216.51556,-5.498888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T05:00:00Z,29732.51,110.62,1,104.8167926,5.406575342,1.48047619,7.185986395,,,1679.985556,499.0044444,82.70769268,0.011900115,7.778144215,21977.83333,-6.056666667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T05:15:00Z,30379.37333,1016.107778,1,115.6879678,6.805890411,8.259520548,6.612876712,,,1566.065556,629.9655556,84.80745799,0.011013001,9.909263166,22909.24556,19.83333333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T05:30:00Z,32564.60222,108.0788889,1,110.0178527,6.908095238,8.671904762,6.395578231,,,1409.888889,775.9322222,84.73088889,0.010735763,8.77277878,22986.26222,263.9244444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T05:45:00Z,32482.00778,108.9688889,1,125.1765633,6.936802721,10.15687075,6.395102041,,,1379.39,213.61,88.52362893,0.00251722,10.92705949,23137.85556,305.0822222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T06:00:00Z,32713.40667,108.6177778,1,121.285606,6.841972789,6.123333333,6.392244898,,,1471.862222,331.82,89.45421708,-0.17004201,8.508658303,26189.67111,341.8566667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T06:15:00Z,32388.27778,107.9777778,1.748888889,134.4811086,6.91755102,4.521496599,5.887278912,,,1188.211111,369.7566667,93.29533957,-1.549296921,10.9350573,25723.60889,1046.903333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T06:30:00Z,33128.69333,140.23,5.182222222,149.6036677,6.916598639,4.845170068,5.799795918,,,1137.695556,157.6555556,92.45619627,-1.780501787,6.52005671,27467.89778,1634.581111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T06:45:00Z,45027.31,2102.157778,6.083333333,170.208224,6.929455782,2.42829932,5.335510204,,,1162.447778,53.63777778,97.18257986,-2.092557711,4.872763077,26530.03333,1988.127778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T07:00:00Z,45434.97111,2037.902222,35.25555556,179.8996449,6.814353741,2.597823129,5.028367347,,,1257.663333,20.44888889,99.33911113,-6.118549404,6.379593979,26918.18222,2273.012222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T07:15:00Z,48410.28476,1993.850945,66.15239155,169.7509987,6.599727891,3.17244898,4.882653061,,,1719.374444,-0.727777778,98.54653818,-9.082257471,5.193284791,28171.33222,1415.154444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T07:30:00Z,48442.81556,1992.202222,82.87333333,198.4691779,7.786802721,2.83755102,4.985306122,,,1742.734444,-7,106.7932177,-10.96919885,10.51374655,26311.69778,1484.633333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T07:45:00Z,48813.01556,1974.886667,95.14555556,176.3082184,7.697278912,3.065442177,5.204693878,,,1712.125556,-4.958888889,106.1340422,-12.38966836,10.8082012,27688.38222,1985.021111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T08:00:00Z,50414.7,2012.22,55.23444444,202.2060351,7.552244898,10.60095238,4.843537415,,,1741.843333,-4,116.9940057,-7.760159221,15.4578141,26526.90111,2936.818889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T08:15:00Z,56109.61556,1998.885556,61.50666667,196.1598236,7.550136054,10.70986395,4.704285714,,,1764.095556,-4,110.8006725,-8.207098505,10.88856281,25603.43778,3734.305556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T08:30:00Z,53669.48111,1932.86,83.73111111,191.6606824,7.566462585,8.959727891,5.473741497,,,1637.114444,-4,105.4040692,-10.80855856,8.728981863,25705.01111,4839.206667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T08:45:00Z,51855.35,1891.172222,129.8277778,203.4828556,7.476258503,7.791428571,5.902993197,,,1579.141111,-4,106.123296,-15.68540975,13.13425987,24373.87333,4848.015556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T09:00:00Z,51868.49222,1862.587778,171.0511111,195.1941164,7.062517007,8.975479452,5.898630137,,,1585.763333,-4,103.1168387,-20.25046108,11.34664265,26511.42111,3468.013333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T09:15:00Z,53095.36889,1953.66,216.2511111,195.4844097,6.986805556,9.21062069,5.905931034,,,1179.02,-4,102.8639061,-25.31244698,15.30674478,25439.52444,3569.974444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T09:30:00Z,52441.21889,2020.793333,212.1422222,187.135214,7.04414966,11.59253425,5.799520548,,,1029.225556,-4,107.2135526,-25.23419343,20.6148536,25730.85111,2993.841111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T09:45:00Z,50962.80778,2053.575556,153.9844444,192.8894107,6.968972603,9.806326531,5.685646259,,,1027.28764,-4,115.9796633,-18.8672947,21.36492731,25862.63556,2197.963333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T10:00:00Z,51321.68,1996.875556,163.3477778,207.482455,6.945782313,11.03802721,5.907687075,,,1016.992188,-4,115.6428004,-20.30738264,19.91815757,26299.99,1869.048889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T10:15:00Z,50672.59889,2029.715556,129.3777778,180.9190319,6.93707483,9.923741497,5.900544218,,,999.0666667,-4,113.579496,-16.00228032,15.58255241,25693.26222,2213.065556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T10:30:00Z,47824.38778,2023.145556,95.47,184.4894626,7.140340136,13.97408163,5.872993197,,,979.6677778,-4,118.6692855,-11.92396421,17.79803016,24776.28,1724.82,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T10:45:00Z,42666.96333,1962.88,78.41777778,175.9611301,7.121564626,11.5207483,5.837959184,,,1016.33255,-4,123.0963341,-10.14831839,22.65312325,26536.60889,1279.267778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T11:00:00Z,40793.29667,1932.263333,95.01111111,181.6034933,7.119659864,10.19136054,5.81239726,,,868.6211111,-4,121.3747995,-12.08804006,21.88634141,25239.83556,1833.556667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T11:15:00Z,43547.97889,1941.081111,76.56444444,188.8929017,6.770272109,9.288163265,5.810816327,,,851.0866667,-4,115.9956977,-9.851298266,18.16288362,25303.70889,2548.294444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T11:30:00Z,42445.85222,1966.65,51.62111111,172.9543827,7.689931507,7.444863014,5.810952381,,,832.2044444,-4,117.3908594,-7.138615404,16.76093309,26746.77222,3129.672222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T11:45:00Z,45677.74556,1928.196667,76.75888889,184.0088685,7.462380952,9.100136054,5.830136054,,,834.2155556,-4,116.6324173,-10.0466088,9.158215186,25127.23778,4304.061111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T12:00:00Z,48987.28222,2028.245556,111.6944444,186.7393818,7.28170068,5.737755102,5.879659864,,,856.0755556,-4,116.7863925,-14.17690056,9.191154114,25374.92,6501.995556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T12:15:00Z,50626.20444,2021.26,136.9677778,191.661432,7.318163265,7.599387755,6.151496599,,,899.1988889,-4,114.7839915,-17.05153423,9.993304319,24046.46111,5490.415556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T12:30:00Z,49878.64333,1981.541111,191.1355556,188.2533421,6.942517007,6.131292517,6.574557823,,,818.1211111,-4,108.7251646,-23.08604432,10.81731291,23100.31778,9294.103333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T12:45:00Z,47353.65111,1931.497778,295.47,177.6398189,6.961506849,5.820547945,6.575958904,,,791.0822222,-4,94.54262602,-34.8849118,8.66886014,20489.23889,15804.65444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T13:00:00Z,46471.33444,1994.9,249.64,182.2333397,6.64,5.642721088,6.621360544,,,792.6755556,-4,96.37533783,-30.0275834,6.811973504,18974.52889,16056.75778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T13:15:00Z,44683.11889,1724.611111,501.8044444,176.7771373,6.591292517,4.757959184,6.655102041,,,790.4966667,-4,61.20897371,-50.36361276,6.370955057,20247.93778,15063.53333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T13:30:00Z,43984.37333,1223.375556,974.0388889,186.5275578,7.024013605,5.242040816,6.686666667,,,792.4844444,-4,-52.66226429,-83.73477689,5.312698989,20862.47,12902.49111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T13:45:00Z,43320.59667,990.2422222,1068.121111,164.8729131,6.752312925,1.985238095,6.686712329,,,791.06,-4,-105.8258089,-87.86607065,6.050041111,20779.32556,12553.69778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T14:00:00Z,37756.12889,952.3466667,1013.316667,166.9105175,6.678571429,1.802534247,6.689931973,,,796.1933333,-4,-103.2395228,-83.4532825,6.659433158,22921.10667,9403.893333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T14:15:00Z,38489.89,765.4722222,915.0588889,158.9904848,6.283129252,1.663945578,6.697755102,,,853.0055556,-4,-98.32934868,-74.63158292,5.998998235,23728.12333,7214.707778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T14:30:00Z,38125.59667,758.2688889,911.0244444,165.990016,6.107260274,1.659591837,6.850816327,,,822.52,-4,-100.9951535,-73.48250495,7.196902294,25041.92222,3067.413333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T14:45:00Z,38036.74333,875.8366667,796.3955556,150.9876928,6.470952381,1.893945578,7.322312925,,,789.0344444,-4,-95.07673095,-62.20034308,5.148092498,23771.33667,3976.128889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T15:00:00Z,38185.55,895.4866667,603.8011111,138.2913015,5.802789116,1.833265306,7.340612245,,,793.2277778,-4,-76.79641135,-46.34017226,5.550195474,22390.45667,4559.47,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T15:15:00Z,35582.85333,76.59333333,252.1322222,124.3294159,4.971088435,1.767482993,7.340952381,,,791.5644444,-4,76.05555717,-20.66692386,5.660865544,22785.61889,1581.748889,83.36968128
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T15:30:00Z,32498.79556,-272.4033333,375.8944444,121.156253,3.628163265,1.750816327,7.335102041,,,791.3833333,-4,68.42988633,-26.85504771,5.125029317,19559.74889,2341.187778,74.81533197
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T15:45:00Z,30107.61889,-409.0944444,507.9866667,105.3669613,1.557210884,1.544761905,7.343605442,,,787.3655556,-4,57.20593073,-34.5898775,5.727658459,20276.69111,2093.273333,75.04346114
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T16:00:00Z,29266.30333,-2.502222222,113.8488889,107.4007246,1.673265306,1.521768707,7.358639456,,,787.8433333,-4,75.96992664,-10.88018801,4.675698235,20970.89667,897.8577778,76.84134271
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T16:15:00Z,26809.99,-23.75111111,134.0266667,97.26554601,1.562176871,1.523945578,7.35414966,,,842.3688889,-4,65.68148727,-15.97174914,5.312274393,19050.29333,497.0977778,73.53431239
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T16:30:00Z,27079.64778,-17.78444444,128.1633333,105.1688028,1.524932432,1.73877551,7.365510204,,,831.5522222,-4,62.75043098,-17.98302523,5.228594742,18448.21889,290.7866667,65.49678817
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T16:45:00Z,26871.32667,63.67777778,48.75222222,101.3014015,1.58877551,1.746554054,7.379795918,,,785.5922222,-4,69.08594148,-10.33039462,5.817070329,18570.77111,87.87111111,69.70296214
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T17:00:00Z,26521.11333,87.80888889,25.21444444,94.47198616,1.515986395,1.705646259,0.152721088,,,787.6544444,-4,73.13818441,-5.23366391,4.789694462,18940.48111,-62.49333333,55.91465033
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T17:15:00Z,27134.82667,100.2166667,13.76111111,93.80901684,1.606598639,1.564829932,0.058175676,,,792.4511111,-4,76.65216616,-2.416656471,5.832372432,18892.69333,-114.6177778,62.42663538
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T17:30:00Z,25977.64444,109.5233333,2.055555556,89.44366465,1.456870748,1.670340136,0.057891156,,,782.67,-4,75.54724507,-0.893446507,3.281259821,18728.65444,-22.06,52.89054783
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T17:45:00Z,25550.27667,108.3388889,0.817777778,88.6549339,1.905646259,2.321496599,0.058163265,,,785.3433333,-4,44.33428876,0.019922656,3.097960856,18345.02111,-5.522222222,56.78838895
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T18:00:00Z,26021.46889,108.7277778,1,89.4753638,1.930272109,1.783605442,0.057823129,,,785.58,-4,26.93625194,0.195754389,3.235182991,19450.89667,-5.541111111,53.19892421
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T18:15:00Z,25635.58111,109.0144444,1,89.90070846,1.930136054,1.813469388,0.057414966,,,823.9888889,-4,25.48630516,0.041699036,2.561713751,18727.87,-5.532222222,53.06053433
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T18:30:00Z,25640.72778,109.01,1,89.35547207,1.92952381,1.988979592,0.058503401,,,840.5855556,-4,25.92400141,0.012465148,3.674106102,18845.61778,-5.526666667,52.51188422
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T18:45:00Z,24824.32778,108.9344444,1,89.01735905,1.920408163,1.996938776,0.057210884,,,786.1066667,-4,24.56700008,0.011228318,2.577238532,18639.32222,-5.525555556,49.39622145
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T19:00:00Z,24545.89333,108.68,1,82.00439365,1.921292517,2.177346939,0.058571429,,,781.3866667,-4,25.16076986,0.010368217,2.956048452,18164.65,-5.532222222,47.15211538
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T19:15:00Z,25086.18444,108.9911111,1,78.60740329,0.973401361,1.977414966,0.057619048,,,783.6044444,-4,23.98282794,0.008810327,2.986797626,18152.61778,-5.512222222,47.93647854
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T19:30:00Z,23821.73667,109.0122222,1,71.65926911,2.080136054,2.11755102,0.055986395,,,788.0611111,-6.243333333,23.57707118,0.009100665,2.341404315,18404.62556,-5.507777778,48.77097544
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-27T19:45:00Z,23356.89556,109.01,1,70.94744396,2.126870748,1.889183673,0.058911565,,,782.1588889,6.807777778,24.64106008,0.009403974,3.640110379,18087.32222,-5.497777778,48.86092531
